record_id,campaign_id,date,spend,impressions,clicks,leads,conversions,revenue,ctr,cpc,data_source
REC_0001003,CAMP_1017,2024-03-21,6746.06,53483,816,56,1,4008.84,1.5257,8.27,synthetic
REC_0001004,CAMP_1017,2024-03-22,5697.88,60027,1475,139,3,14925.32,2.4572,3.86,synthetic
REC_0001005,CAMP_1017,2024-03-23,5727.34,76729,1188,86,1,2879.26,1.5483,4.82,synthetic
REC_0001006,CAMP_1017,2024-03-24,4479.76,44885,891,50,1,5445.97,1.9851,5.03,synthetic
REC_0001007,CAMP_1017,2024-03-25,7108.31,76065,1439,130,1,1163.33,1.8918,4.94,synthetic
REC_0001008,CAMP_1017,2024-03-26,8873.16,130338,3811,206,5,21192.41,2.9239,2.33,synthetic
REC_0001009,CAMP_1017,2024-03-27,6203.26,61673,810,47,2,7344.08,1.3134,7.66,synthetic
REC_0001010,CAMP_1017,2024-03-28,6868.97,77794,1822,66,3,10235.57,2.3421,3.77,synthetic
REC_0001011,CAMP_1017,2024-03-29,3725.4,47557,1215,62,3,5585.19,2.5548,3.07,synthetic
REC_0001012,CAMP_1017,2024-03-30,5705.48,80199,1267,81,2,4838.44,1.5798,4.5,synthetic
REC_0001013,CAMP_1017,2024-03-31,3935.73,35445,1010,52,2,5494.72,2.8495,3.9,synthetic
REC_0001014,CAMP_1017,2024-04-01,8382.27,167434,3504,285,5,10783.46,2.0928,2.39,synthetic
REC_0001015,CAMP_1017,2024-04-02,6447.5,81317,1244,67,3,8847.33,1.5298,5.18,synthetic
REC_0001016,CAMP_1017,2024-04-03,9976.79,93925,2386,191,3,7960.56,2.5403,4.18,synthetic
REC_0001017,CAMP_1017,2024-04-04,8303.13,76278,2195,124,5,12658.75,2.8776,3.78,synthetic
REC_0001018,CAMP_1017,2024-04-05,4733.22,39422,1144,106,2,5782.94,2.9019,4.14,synthetic
REC_0001019,CAMP_1017,2024-04-06,4510.1,44764,1084,93,2,4127.62,2.4216,4.16,synthetic
REC_0001020,CAMP_1017,2024-04-07,5057.36,53505,1546,55,2,5440.62,2.8894,3.27,synthetic
REC_0001021,CAMP_1017,2024-04-08,9387.68,164594,3600,358,5,19287.66,2.1872,2.61,synthetic
REC_0001022,CAMP_1017,2024-04-09,6810.84,56216,935,69,1,3758.48,1.6632,7.28,synthetic
REC_0001023,CAMP_1017,2024-04-10,7841.97,63593,1061,49,1,3891.51,1.6684,7.39,synthetic
REC_0001024,CAMP_1017,2024-04-11,7279.06,83028,2328,124,4,5835.36,2.8039,3.13,synthetic
REC_0001025,CAMP_1017,2024-04-12,3674.64,48297,766,61,1,3402.95,1.586,4.8,synthetic
REC_0001026,CAMP_1017,2024-04-13,5057.56,83756,1529,127,4,6563.11,1.8255,3.31,synthetic
REC_0001027,CAMP_1017,2024-04-14,5034.91,69619,1810,58,5,15580.23,2.5999,2.78,synthetic
REC_0001028,CAMP_1017,2024-04-15,6016.49,90644,2168,71,2,2495.13,2.3918,2.78,synthetic
REC_0001029,CAMP_1018,2024-03-28,185.2,1112,5,0,0,0.0,0.4496,37.04,synthetic
REC_0001030,CAMP_1018,2024-03-29,146.46,590,5,0,0,0.0,0.8475,29.29,synthetic
REC_0001031,CAMP_1018,2024-03-30,144.61,750,3,0,0,0.0,0.4,48.2,synthetic
REC_0001032,CAMP_1018,2024-03-31,116.86,959,5,0,0,0.0,0.5214,23.37,synthetic
REC_0001033,CAMP_1018,2024-04-01,271.25,1665,8,0,0,0.0,0.4805,33.91,synthetic
REC_0001034,CAMP_1018,2024-04-02,184.03,756,6,0,0,0.0,0.7937,30.67,synthetic
REC_0001035,CAMP_1018,2024-04-03,178.21,740,3,0,0,0.0,0.4054,59.4,synthetic
REC_0001036,CAMP_1018,2024-04-04,195.76,842,7,0,0,0.0,0.8314,27.97,synthetic
REC_0001037,CAMP_1018,2024-04-05,133.95,548,3,0,0,0.0,0.5474,44.65,synthetic
REC_0001038,CAMP_1018,2024-04-06,143.3,845,7,0,0,0.0,0.8284,20.47,synthetic
REC_0001039,CAMP_1018,2024-04-07,114.12,594,5,0,0,0.0,0.8418,22.82,synthetic
REC_0001040,CAMP_1018,2024-04-08,258.8,1994,12,0,0,0.0,0.6018,21.57,synthetic
REC_0001041,CAMP_1018,2024-04-09,269.84,2209,8,0,0,0.0,0.3622,33.73,synthetic
REC_0001042,CAMP_1018,2024-04-10,282.22,2804,27,1,0,0.0,0.9629,10.45,synthetic
REC_0001043,CAMP_1018,2024-04-11,230.64,1306,10,0,0,0.0,0.7657,23.06,synthetic
REC_0001044,CAMP_1018,2024-04-12,153.2,697,6,0,0,0.0,0.8608,25.53,synthetic
REC_0001045,CAMP_1018,2024-04-13,135.33,1324,12,0,0,0.0,0.9063,11.28,synthetic
REC_0001046,CAMP_1018,2024-04-14,109.55,474,3,0,0,0.0,0.6329,36.52,synthetic
REC_0001047,CAMP_1018,2024-04-15,254.04,1422,5,0,0,0.0,0.3516,50.81,synthetic
REC_0001048,CAMP_1018,2024-04-16,277.47,1668,6,0,0,0.0,0.3597,46.24,synthetic
REC_0001049,CAMP_1018,2024-04-17,193.47,888,4,0,0,0.0,0.4505,48.37,synthetic
REC_0001050,CAMP_1018,2024-04-18,271.4,2312,13,0,0,0.0,0.5623,20.88,synthetic
REC_0001051,CAMP_1018,2024-04-19,93.53,377,2,0,0,0.0,0.5305,46.76,synthetic
REC_0001052,CAMP_1018,2024-04-20,117.48,643,3,0,0,0.0,0.4666,39.16,synthetic
REC_0001053,CAMP_1018,2024-04-21,135.99,727,2,0,0,0.0,0.2751,68.0,synthetic
REC_0001054,CAMP_1018,2024-04-22,170.22,853,4,0,0,0.0,0.4689,42.56,synthetic
REC_0001055,CAMP_1018,2024-04-23,231.64,2056,12,0,0,0.0,0.5837,19.3,synthetic
REC_0001056,CAMP_1018,2024-04-24,205.83,890,7,0,0,0.0,0.7865,29.4,synthetic
REC_0001057,CAMP_1018,2024-04-25,208.12,1685,8,0,0,0.0,0.4748,26.02,synthetic
REC_0001058,CAMP_1018,2024-04-26,151.2,1096,8,0,0,0.0,0.7299,18.9,synthetic
REC_0001059,CAMP_1018,2024-04-27,89.38,452,4,0,0,0.0,0.885,22.34,synthetic
REC_0001060,CAMP_1018,2024-04-28,86.66,498,2,0,0,0.0,0.4016,43.33,synthetic
REC_0001061,CAMP_1018,2024-04-29,202.36,1600,5,0,0,0.0,0.3125,40.47,synthetic
REC_0001062,CAMP_1018,2024-04-30,161.13,661,5,0,0,0.0,0.7564,32.23,synthetic
REC_0001063,CAMP_1018,2024-05-01,162.07,794,5,0,0,0.0,0.6297,32.41,synthetic
REC_0001064,CAMP_1018,2024-05-02,258.99,1063,8,0,0,0.0,0.7526,32.37,synthetic
REC_0001065,CAMP_1018,2024-05-03,141.08,808,6,0,0,0.0,0.7426,23.51,synthetic
REC_0001066,CAMP_1018,2024-05-04,122.32,937,5,0,0,0.0,0.5336,24.46,synthetic
REC_0001067,CAMP_1018,2024-05-05,137.53,765,5,0,0,0.0,0.6536,27.51,synthetic
REC_0001068,CAMP_1018,2024-05-06,190.53,1052,7,0,0,0.0,0.6654,27.22,synthetic
REC_0001069,CAMP_1018,2024-05-07,185.74,788,5,0,0,0.0,0.6345,37.15,synthetic
REC_0001070,CAMP_1018,2024-05-08,173.57,1592,4,0,0,0.0,0.2513,43.39,synthetic
REC_0001071,CAMP_1018,2024-05-09,267.91,1278,5,0,0,0.0,0.3912,53.58,synthetic
REC_0001072,CAMP_1018,2024-05-10,101.46,629,2,0,0,0.0,0.318,50.73,synthetic
REC_0001073,CAMP_1018,2024-05-11,149.32,656,4,0,0,0.0,0.6098,37.33,synthetic
REC_0001074,CAMP_1018,2024-05-12,150.78,786,3,0,0,0.0,0.3817,50.26,synthetic
REC_0001075,CAMP_1018,2024-05-13,247.7,1303,10,0,0,0.0,0.7675,24.77,synthetic
REC_0001076,CAMP_1018,2024-05-14,157.5,696,6,0,0,0.0,0.8621,26.25,synthetic
REC_0001077,CAMP_1018,2024-05-15,181.85,1768,9,0,0,0.0,0.509,20.21,synthetic
REC_0001078,CAMP_1018,2024-05-16,275.03,2502,24,1,0,0.0,0.9592,11.46,synthetic
REC_0001079,CAMP_1018,2024-05-17,114.38,760,3,0,0,0.0,0.3947,38.13,synthetic
REC_0001080,CAMP_1018,2024-05-18,91.27,734,3,0,0,0.0,0.4087,30.42,synthetic
REC_0001081,CAMP_1018,2024-05-19,106.88,487,4,0,0,0.0,0.8214,26.72,synthetic
REC_0001082,CAMP_1018,2024-05-20,186.92,762,6,0,0,0.0,0.7874,31.15,synthetic
REC_0001083,CAMP_1018,2024-05-21,270.21,1262,11,0,0,0.0,0.8716,24.56,synthetic
REC_0001084,CAMP_1018,2024-05-22,159.74,742,3,0,0,0.0,0.4043,53.25,synthetic
REC_0001085,CAMP_1018,2024-05-23,267.38,1077,6,0,0,0.0,0.5571,44.56,synthetic
REC_0001086,CAMP_1018,2024-05-24,98.1,848,4,0,0,0.0,0.4717,24.52,synthetic
REC_0001087,CAMP_1018,2024-05-25,105.0,557,3,0,0,0.0,0.5386,35.0,synthetic
REC_0001088,CAMP_1018,2024-05-26,127.47,531,3,0,0,0.0,0.565,42.49,synthetic
REC_0001089,CAMP_1018,2024-05-27,245.55,2431,21,1,0,0.0,0.8638,11.69,synthetic
REC_0001090,CAMP_1018,2024-05-28,229.36,1273,8,0,0,0.0,0.6284,28.67,synthetic
REC_0001091,CAMP_1018,2024-05-29,240.68,1313,7,0,0,0.0,0.5331,34.38,synthetic
REC_0001092,CAMP_1018,2024-05-30,278.69,1189,9,0,0,0.0,0.7569,30.97,synthetic
REC_0001093,CAMP_1018,2024-05-31,141.44,1372,9,0,0,0.0,0.656,15.72,synthetic
REC_0001094,CAMP_1018,2024-06-01,133.77,1328,11,0,0,0.0,0.8283,12.16,synthetic
REC_0001095,CAMP_1018,2024-06-02,113.77,531,4,0,0,0.0,0.7533,28.44,synthetic
REC_0001096,CAMP_1018,2024-06-03,184.45,972,9,0,0,0.0,0.9259,20.49,synthetic
REC_0001097,CAMP_1018,2024-06-04,171.01,790,3,0,0,0.0,0.3797,57.0,synthetic
REC_0001098,CAMP_1018,2024-06-05,221.74,890,7,0,0,0.0,0.7865,31.68,synthetic
REC_0001099,CAMP_1018,2024-06-06,258.89,1735,7,0,0,0.0,0.4035,36.98,synthetic
REC_0001100,CAMP_1019,2024-08-13,4341.17,219032,39257,3636,5,15167.93,17.923,0.11,synthetic
REC_0001101,CAMP_1019,2024-08-14,6084.38,312634,75496,11648,5,24705.84,24.1484,0.08,synthetic
REC_0001102,CAMP_1019,2024-08-15,6713.62,468610,65427,7397,5,23655.7,13.9619,0.1,synthetic
REC_0001103,CAMP_1019,2024-08-16,3114.55,244554,43084,7165,5,13920.59,17.6174,0.07,synthetic
REC_0001104,CAMP_1019,2024-08-17,2142.8,165703,21016,2433,5,32606.5,12.6829,0.1,synthetic
REC_0001105,CAMP_1019,2024-08-18,2381.33,153508,16499,1843,5,22313.69,10.748,0.14,synthetic
REC_0001106,CAMP_1019,2024-08-19,4072.71,249053,29809,5325,5,19489.99,11.9689,0.14,synthetic
REC_0001107,CAMP_1019,2024-08-20,6062.09,262193,56601,8198,5,13627.8,21.5875,0.11,synthetic
REC_0001108,CAMP_1019,2024-08-21,4368.91,532383,74998,6498,5,17008.64,14.0872,0.06,synthetic
REC_0001109,CAMP_1019,2024-08-22,5605.24,547668,66693,8532,5,30256.91,12.1776,0.08,synthetic
REC_0001110,CAMP_1019,2024-08-23,3325.06,390671,54547,6505,5,14438.8,13.9624,0.06,synthetic
REC_0001111,CAMP_1019,2024-08-24,3136.98,212109,52487,5456,5,8216.79,24.7453,0.06,synthetic
REC_0001112,CAMP_1019,2024-08-25,3232.66,199452,31645,5364,5,16919.12,15.866,0.1,synthetic
REC_0001113,CAMP_1019,2024-08-26,5006.48,291050,51047,4950,5,26267.4,17.5389,0.1,synthetic
REC_0001114,CAMP_1019,2024-08-27,4849.18,197585,21266,3772,5,13271.95,10.763,0.23,synthetic
REC_0001115,CAMP_1019,2024-08-28,5273.62,239173,58987,6107,5,25303.76,24.6629,0.09,synthetic
REC_0001116,CAMP_1019,2024-08-29,5520.96,288377,55627,5856,5,31161.9,19.2897,0.1,synthetic
REC_0001117,CAMP_1019,2024-08-30,2284.95,111543,27788,3828,5,28510.68,24.9124,0.08,synthetic
REC_0001118,CAMP_1019,2024-08-31,2488.88,110166,21838,3538,5,22415.18,19.8228,0.11,synthetic
REC_0001119,CAMP_1019,2024-09-01,3232.97,232344,53626,9936,5,11240.12,23.0804,0.06,synthetic
REC_0001120,CAMP_1019,2024-09-02,5169.29,347630,58663,6100,5,30533.64,16.8751,0.09,synthetic
REC_0001121,CAMP_1019,2024-09-03,4607.82,322912,38772,4398,5,29726.1,12.007,0.12,synthetic
REC_0001122,CAMP_1019,2024-09-04,6767.61,281273,37362,4689,5,21217.52,13.2832,0.18,synthetic
REC_0001123,CAMP_1019,2024-09-05,4408.72,487321,57692,10104,5,15499.28,11.8386,0.08,synthetic
REC_0001124,CAMP_1019,2024-09-06,2954.82,184256,34743,5783,5,10697.77,18.8558,0.09,synthetic
REC_0001125,CAMP_1019,2024-09-07,2624.49,292142,71219,12293,5,10091.6,24.3782,0.04,synthetic
REC_0001126,CAMP_1019,2024-09-08,3064.12,140824,23213,4354,5,9367.94,16.4837,0.13,synthetic
REC_0001127,CAMP_1019,2024-09-09,4720.11,242421,43911,4320,5,19773.96,18.1135,0.11,synthetic
REC_0001128,CAMP_1019,2024-09-10,6580.07,293129,58096,9593,5,16684.16,19.8193,0.11,synthetic
REC_0001129,CAMP_1019,2024-09-11,6026.88,272512,57455,4813,5,20449.18,21.0835,0.1,synthetic
REC_0001130,CAMP_1019,2024-09-12,5021.63,258505,43567,4869,5,10850.53,16.8534,0.12,synthetic
REC_0001131,CAMP_1019,2024-09-13,3497.81,259802,31664,4387,5,20416.55,12.1877,0.11,synthetic
REC_0001132,CAMP_1019,2024-09-14,2020.01,103994,18505,2259,5,33830.43,17.7943,0.11,synthetic
REC_0001133,CAMP_1019,2024-09-15,2336.57,227148,53314,5546,5,11333.17,23.471,0.04,synthetic
REC_0001134,CAMP_1019,2024-09-16,4064.97,194966,20531,2695,5,7519.07,10.5306,0.2,synthetic
REC_0001135,CAMP_1019,2024-09-17,5172.74,421343,102049,17443,5,26701.76,24.2199,0.05,synthetic
REC_0001136,CAMP_1019,2024-09-18,5418.53,331402,55989,11061,5,27711.55,16.8946,0.1,synthetic
REC_0001137,CAMP_1019,2024-09-19,4604.22,208185,49692,4479,5,21708.72,23.8692,0.09,synthetic
REC_0001138,CAMP_1019,2024-09-20,2558.4,254135,31649,6107,5,10159.36,12.4536,0.08,synthetic
REC_0001139,CAMP_1019,2024-09-21,2141.87,111563,18107,3306,5,28234.3,16.2303,0.12,synthetic
REC_0001140,CAMP_1019,2024-09-22,2743.91,120591,20056,1885,5,12823.44,16.6314,0.14,synthetic
REC_0001141,CAMP_1019,2024-09-23,4778.84,195159,20599,3253,5,22610.63,10.555,0.23,synthetic
REC_0001142,CAMP_1019,2024-09-24,5146.48,247897,27660,5253,5,26013.39,11.1579,0.19,synthetic
REC_0001143,CAMP_1019,2024-09-25,4100.15,180809,39349,4503,5,21590.07,21.7627,0.1,synthetic
REC_0001144,CAMP_1019,2024-09-26,5037.54,218509,42064,5161,5,18083.21,19.2505,0.12,synthetic
REC_0001145,CAMP_1019,2024-09-27,2985.13,252129,36209,5477,5,11254.92,14.3613,0.08,synthetic
REC_0001146,CAMP_1019,2024-09-28,2124.55,137159,31413,5650,5,7817.06,22.9026,0.07,synthetic
REC_0001147,CAMP_1019,2024-09-29,3501.74,162920,32642,3796,5,33256.15,20.0356,0.11,synthetic
REC_0001148,CAMP_1019,2024-09-30,6387.76,601812,118503,13479,5,25565.62,19.691,0.05,synthetic
REC_0001149,CAMP_1019,2024-10-01,5735.25,671593,121567,19907,5,27184.92,18.1013,0.05,synthetic
REC_0001150,CAMP_1019,2024-10-02,6360.1,642089,105927,18855,5,9372.27,16.4972,0.06,synthetic
REC_0001151,CAMP_1019,2024-10-03,4554.29,454463,102311,15054,5,13742.56,22.5125,0.04,synthetic
